BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2024 16:11:43:703 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,initial,mean-incum,mean-oat,mean-almond,mean-soy
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,40,76,328,130,466,14.4471620316009,2.12612768148258,79372622.329981,2300000,383.403189156983,347.955809087283,355.664142361027,363.553579394707
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,21,197,351,144,308,19.0828318330553,2.80391628357377,47707305.8500008,2300000,498.075124728744,481.335079590586,478.097581144128,476.642614536543
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,8,642,118,73,167,24.9070953643472,3.67450921911455,21045434.7299995,2300000,741.765414779216,519.73887537533,519.943951879708,516.553477965748
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,4,859,54,41,46,39.6278876371432,5.91668344217265,11679338.19,2300000,1698.30375625056,220.458196054085,218.423501452596,220.120186242763
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,31,82,335,130,453,16.1975356096705,2.38447097203707,65360523.7699961,2300000,432.215882746624,396.243845680635,399.839941673745,394.370939898997
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,41,84,330,117,469,14.6205261860196,2.14730677916985,80836571.1599807,2300000,387.141329023474,354.197407997274,354.014162754684,368.595930224567
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,22,174,314,146,366,18.8354254089156,2.77049315654524,49620393.7000003,2300000,491.398464751492,469.744230427884,475.314523325958,476.630631494665
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,5,843,50,42,65,37.5873761301807,5.60670567548613,14046991.1500002,2300000,1559.20522272625,267.741173495104,270.179516965077,270.527046813572
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,9,459,200,108,233,21.7377105973203,3.18449651036512,23322081.0499997,2300000,535.227764171337,589.369130086563,574.684289570533,577.365136171569
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,32,80,335,135,450,16.2618057218643,2.39903223669189,66990384.1799962,2300000,436.201124481266,390.66431813981,405.479499218844,397.515468160082
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,42,79,342,123,456,14.2005335348452,2.08801848100755,82263675.2599742,2300000,375.579548792942,346.648515788401,349.354559321634,355.521476097023
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,23,146,362,124,368,18.3607805282968,2.69724172898596,51479628.3200005,2300000,479.904481103127,467.722793050637,459.939639870642,451.667705975597
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,6,783,76,64,77,35.1143400421956,5.22760481265991,16406623.09,2300000,1396.52652789651,321.622003809743,319.88319203839,321.60021625535
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,43,87,343,89,481,14.0177544264538,2.05988104807623,83670179.5199732,2300000,370.485269296258,336.855291006202,341.063349343393,358.100350354147
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,10,479,190,84,247,21.4412024758172,3.14945018394225,25534201.0100004,2300000,544.745469761927,558.559281646777,556.572513247797,552.242695343501
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,33,81,335,123,461,16.1617627498254,2.38045455563936,68608230.7699995,2300000,431.99162899314,388.174096602848,397.86789195547,399.812972448542
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,44,77,341,89,493,13.8790817891398,2.04192615467444,85069018.379979,2300000,365.811453091025,333.83051742781,343.001214067329,356.195675413837
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,24,134,312,144,410,18.3929150641932,2.71415890378537,53339337.7199992,2300000,487.878016130914,449.705244986369,468.125655785005,454.000483097711
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,7,733,95,60,112,31.1189910593046,4.61517177376118,18750760.6099996,2300000,1134.4827076807,405.125829034796,398.215732797021,406.313250487477
196,10,5,0.6,8,0,0,8,-0.6,1,0.9,1,1,1,1,1,1,45,80,339,85,496,13.583186621272,2.00001567443327,86433694.6999835,2300000,360.3172021688,321.012876634425,334.19434907955,349.151892117225
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,34,89,349,111,451,15.8046918028029,2.3269592182368,70191326.6799941,2300000,421.611633359505,381.091245987495,388.873993836888,391.519036816112
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,11,474,200,101,225,21.4610301676082,3.1575725351359,27754640.1900014,2300000,546.223434692599,563.55998009347,566.706843355569,543.948921858361
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,35,81,325,115,479,15.5457132048891,2.29157875414016,71754292.3499943,2300000,413.795758844162,371.417652902241,386.967810426756,390.784447826841
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,25,102,388,122,388,18.0559502491753,2.65645946297841,55159025.8199986,2300000,477.260383748098,452.102718108041,451.14889395115,439.17610419271
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,8,637,132,61,170,24.8950931965177,3.66918844667745,21049477.0199995,2300000,738.678038892066,521.557299626413,517.00141267222,521.4796588093
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,36,84,333,127,456,15.6410304866002,2.30354992329759,73325039.1499884,2300000,416.124331983894,378.244432832052,387.543523146059,388.834512037994
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,12,447,205,88,260,20.4527526529884,3.00281977307289,29874625.72,2300000,515.362154358908,540.236146157014,535.296534262057,529.090695222022
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,9,433,191,124,252,21.7431711114867,3.18872054828803,23326733.2799997,2300000,537.071506906784,584.695118063552,577.357668052152,578.131966977513
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,26,102,343,114,441,17.6401512812937,2.6049786348563,56932548.3599979,2300000,472.390859769273,421.643428456188,444.393377737582,435.094874036957
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,13,448,198,103,251,20.3232456440157,2.99068155488104,31975602.1499998,2300000,518.087069975494,531.136501159613,535.833458117904,515.919400746987
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,37,77,334,91,498,15.1582615997589,2.2295981661837,74842860.519988,2300000,403.216136924639,365.008566102586,370.16110090914,379.435566063636
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,14,377,246,95,282,19.7659058873365,2.90272629682027,34038944.5600015,2300000,493.04631629732,527.019593031393,525.350728222868,517.925772448421
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,27,105,385,110,400,18.0274242417836,2.65922046517093,58744565.3999948,2300000,482.173466537534,444.949755727891,454.559556990318,430.334260744257
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,15,406,232,108,254,19.718366953327,2.9031616386703,36073845.930003,2300000,504.533589319803,509.069717003785,518.407197833468,502.890865842945
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,38,78,324,146,452,15.0233756794719,2.21669400502354,76353494.9699867,2300000,401.327598290009,362.085802782102,377.292071582908,369.928977344981
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,16,322,284,123,271,19.2479315262154,2.82618071171253,38076795.8900037,2300000,482.023932960265,508.52510267099,507.214912134157,505.186012234587
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,10,511,165,84,240,21.6906205516796,3.18306387478237,25539949.6500003,2300000,558.760703586822,560.324270025561,548.474832139228,545.656564248391
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,28,90,372,104,434,16.9022649499355,2.49434883456502,60444970.0699971,2300000,451.582291773581,409.330225490071,425.838918373017,413.65323436333
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,39,78,306,119,497,15.099947784836,2.21782703176822,77863493.9299843,2300000,400.515667191577,363.508700760947,364.322324202215,381.652267845261
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,17,337,252,111,300,18.9412064551271,2.78526366643734,40025954.3000022,2300000,484.34418905408,483.308785891452,490.263438352494,491.241996701975
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,40,79,343,111,467,14.489813238539,2.12964750764219,79312558.4199804,2300000,385.331206904989,351.033972438419,351.863191952029,360.836118704562
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,11,452,179,106,263,21.4806712901348,3.1550412655991,27759810.8400013,2300000,544.582580445732,565.460242847917,560.46457407252,549.353792633832
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,29,98,383,125,394,16.3784669221547,2.41973924382104,62089896.6499944,2300000,440.566595813438,399.882157977644,415.456231628232,389.021594580685
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,41,80,314,119,487,14.6114259051885,2.14872897046264,80776144.9599801,2300000,388.096120285041,350.448171793472,356.137735758643,368.904512162843
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,18,241,317,124,318,18.2288467066815,2.67665159339364,41918218.5100025,2300000,458.271005807012,479.531775459916,478.045974895658,476.415453837414
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,42,80,327,106,487,14.243518782156,2.09396311119743,82203332.3899737,2300000,378.043962126305,345.782344976748,347.762072923241,355.599049973706
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,12,468,192,96,244,20.6655684308915,3.03433973801063,29881692.53,2300000,528.474221700685,539.228170259698,531.268305925302,522.910992114316
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,43,80,335,117,468,13.9946001222253,2.06099592634394,83610505.8699727,2300000,371.296449735274,334.680978402288,346.33179181937,354.864260043068
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,30,95,376,117,412,16.5653542948527,2.44396605638729,63754585.2199962,2300000,443.023585492527,402.762397245713,416.317610542271,402.584976719489
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,19,235,327,99,339,19.0611384208104,2.80450854333924,43868239.5600014,2300000,492.65577723536,481.940991095999,489.356582049328,486.067699619315
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,44,80,335,100,485,13.9458284823771,2.05138142964728,85009465.2299787,2300000,369.862868821203,333.655173356544,341.102695093578,354.338622728676
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,13,428,226,98,248,20.2944753104798,2.97979323062645,31983490.3199999,2300000,512.067373544837,534.029079514397,530.115992159633,525.585344781134
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,31,97,371,116,416,16.1701638718285,2.38406387325357,65376414.9799966,2300000,432.761633794485,393.39182483725,403.395324619579,392.280976748686
197,10,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,45,79,327,104,490,13.5760919874537,1.99982869527141,86373387.5299834,2300000,360.802285366038,322.728942339186,335.492152092001,344.898920202773
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,20,168,340,129,363,18.6783718762541,2.75190899175014,45790501.3899979,2300000,480.908818265548,478.485343651493,490.003249264224,472.864418818736
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,14,441,240,95,224,20.0167923514759,2.94208294715785,34048867.5100015,2300000,509.30507072759,517.425491680882,520.659511380522,517.987116211006
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,32,85,388,108,419,16.2330489956619,2.39091134495792,67006043.7499967,2300000,432.402392714791,395.246258733017,402.922646909052,399.057471643139
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,21,157,345,111,387,19.0336797153746,2.80150774404837,47724618.1300007,2300000,497.604732505868,478.369180010789,483.783558173207,474.359269310137
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,15,404,251,100,245,19.6305550128491,2.88530454068685,36085493.1700029,2300000,495.110003853819,508.51751488268,515.342547447603,517.655593815896
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,33,90,379,95,436,16.1185803708218,2.37700899100258,68623694.2700002,2300000,430.944642976965,387.018566185726,401.703244866348,397.984065970962
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,22,118,366,134,382,18.8123995094324,2.77235974865701,49638303.9700002,2300000,492.961130737764,471.289598646608,482.410215543592,467.024895072035
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,34,84,379,115,422,15.7641848348137,2.32525288845654,70206400.9399947,2300000,421.744341079744,381.492249313192,394.519601219463,384.950478387601
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,16,375,257,116,252,19.404299226992,2.85179558857861,38089899.5100037,2300000,492.578366571333,500.323914531451,504.970596138108,506.533462759109
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,23,95,369,105,431,18.4488579044793,2.71575567263099,51499125.3900005,2300000,487.409589996805,454.721702024236,461.251403929053,457.438724049907
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,35,99,365,109,427,15.556749274049,2.2932384243214,71767997.369995,2300000,415.361039691204,375.257549425397,387.281890194579,383.69595068882
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,24,99,349,141,411,18.4641023374579,2.72958368514072,53359025.5999991,2300000,495.002534993556,443.906080808083,470.576911180914,450.414683017445
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,17,332,283,95,290,18.9038833316924,2.77724784702519,40041906.6800022,2300000,479.432450116851,485.798009460933,490.084841326795,496.69186909542
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,25,89,327,133,451,18.097848857795,2.66797069614395,55179490.7799985,2300000,481.825238114261,437.182665469818,452.397620451449,449.059655964471
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,36,80,366,118,436,15.5700120168771,2.29650965110117,73338644.7299888,2300000,413.695208079081,379.293170869947,393.213962717268,384.445018333704
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,26,89,347,133,431,17.6770380335541,2.60507844401012,56953412.2899979,2300000,472.052616186221,430.650755327637,440.238401742053,430.979736744088
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,18,267,286,145,302,18.2765132780806,2.69053278882023,41934328.4800025,2300000,464.778618297375,470.09042078048,482.153368652252,475.399392269891
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,27,87,345,138,430,18.0474803187761,2.65872929722147,58765364.0399949,2300000,481.124487756435,440.94562773081,449.099664255484,440.781970257271
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,37,82,365,111,442,15.0990737031112,2.22428773500314,74856151.2999884,2300000,401.817289139516,368.567303345908,376.167274149776,370.954703364801
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,19,258,272,112,358,19.0669225245815,2.79888549947376,43884592.9200013,2300000,489.177340025263,484.237857926514,482.676610524783,494.17263152344
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,28,90,348,113,449,16.9496565045907,2.49456310978268,60466856.3899971,2300000,450.466158339188,413.977188838355,418.902791808159,418.146211014298
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,38,80,362,123,435,15.0322904716555,2.21486286149458,76367068.239987,2300000,400.212685965159,366.540580117963,374.907220858502,369.256453058376
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,29,82,348,136,434,16.3340799922768,2.41007839183359,62112150.1399944,2300000,435.590963428938,399.198104293572,412.878662370429,397.626019907061
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,20,199,328,112,361,18.6865390282089,2.74845315933372,45806459.8299979,2300000,479.068023161867,482.523338430981,485.543413046625,474.732135360528
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,30,79,339,136,446,16.5515573958126,2.44036491109622,63776690.8399962,2300000,441.133439997247,401.370189431166,414.410444797547,407.62662577404
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,39,84,362,116,438,15.0436811931659,2.21536900421298,77877443.8399846,2300000,400.395783058398,365.659846333469,372.875518989532,371.444451618603
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,31,81,327,152,440,16.1741916729925,2.38288133275266,65398593.4599965,2300000,431.758527508435,391.196947966301,400.726727511923,398.220417013341
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,21,182,289,106,423,18.9295401677845,2.78992935506345,47740298.6100007,2300000,492.642218265632,470.379221551793,487.985447317215,482.83189286536
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,32,71,328,125,476,16.2594066974536,2.39158629538024,67027618.4799966,2300000,432.23809183634,392.827810398846,397.816638116804,406.142479648011
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,40,82,369,116,433,14.4153851032852,2.1236401465185,79325501.9299806,2300000,383.84468834799,350.311106559069,358.481667399682,355.420627693259
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,33,77,361,114,448,16.1095691930823,2.3724085274922,68644658.3600001,2300000,428.98497458412,392.048075790713,399.371798900279,396.635030724888
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,22,140,332,108,420,18.7403675970321,2.75972403900803,49653330.8700001,2300000,487.705755849751,476.72044687782,482.96939369893,465.636663573499
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,34,77,310,117,496,15.7524930161233,2.32144790874397,70226802.7799947,2300000,419.477913787979,375.047390426082,390.417516220929,397.201599565011
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,35,82,350,131,437,15.5394434057554,2.28972418287782,71788501.959995,2300000,413.974164218076,380.269859268535,388.012004049727,379.443152463661
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,41,86,335,137,442,14.5623371775452,2.14734568982084,80788345.1699803,2300000,388.746601323307,350.468565536931,363.511875027813,360.11619811195
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,23,121,310,109,460,18.3344443533085,2.70608081863318,51511994.0100004,2300000,484.711433356688,448.237441147422,469.192405925123,456.521859570767
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,36,79,321,113,487,15.6062507250043,2.29756394472215,73358894.819989,2300000,413.268228381514,375.316239229364,386.385051883531,395.423340505591
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,42,80,344,131,445,14.19022937308,2.08817382164861,82213763.7299737,2300000,376.732528669152,348.50229315578,351.306324682112,348.877413492956
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,24,107,313,136,444,18.3860144565753,2.71293184400071,53371800.249999,2300000,487.502999891856,453.006687365479,468.997307054897,450.299245687771
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,37,76,374,107,443,15.0368459529376,2.21395946569661,74875984.2599886,2300000,397.545229105962,372.85859038112,377.259447974427,369.42617253849
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,43,82,334,114,470,14.039732581262,2.0669973234327,83620875.9299727,2300000,374.043314581631,337.145840645549,345.267706992112,350.655337780707
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,25,109,320,118,453,18.1037169857302,2.66588254995928,55191175.1199983,2300000,481.238990661565,442.482318845884,449.981595959432,445.67196453312
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,38,71,314,117,498,14.9710503885926,2.20782778724712,76386365.7699873,2300000,397.072376246628,358.628714195963,376.081613829937,378.598805727472
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,44,85,340,117,458,13.9152042592748,2.04766309921362,85019389.4699786,2300000,369.070202647833,341.082016052457,344.556958742777,343.804362556933
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,26,109,309,130,452,17.6040995564268,2.595432795835,56963523.3499977,2300000,468.470492998612,428.811097248211,441.944827114769,433.121812638407
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,39,67,348,121,464,15.0011838144516,2.20852331466046,77896507.709985,2300000,397.469074051827,367.014087525938,373.437679392577,372.221099029658
194,10,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,45,78,367,108,447,13.5738386123967,1.99684045413397,86382956.6899832,2300000,359.821986747923,331.447780799804,334.833250875154,337.464201577119
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,27,88,315,122,475,17.9487597169654,2.64206317444079,58774986.5299947,2300000,473.598091674373,440.748035837872,448.638421519899,448.478630967856
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,40,68,318,115,499,14.4311974893593,2.12343668163529,79346203.2199811,2300000,382.238173510784,344.193673598949,354.236645697118,369.027017193149
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,41,69,354,114,463,14.5789162512812,2.14380948383142,80810366.9599808,2300000,386.12249662751,356.644617126865,358.661534571893,362.735091673734
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,28,95,338,125,442,16.9370017476869,2.49320615234888,60477679.6199969,2300000,449.537044691756,414.895672499964,420.488603686559,417.771769121722
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,42,75,343,100,482,14.2006227993956,2.09070005749668,82238679.3899744,2300000,376.257495620485,340.299383774494,351.074781063606,360.680769541415
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,29,81,313,158,448,16.3317921546486,2.40756271974217,62122453.3099941,2300000,434.074632844113,395.68955030469,409.293877518514,405.715629332683
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,43,72,343,136,449,13.9351021913421,2.05412500302897,83645993.0699734,2300000,368.655257162515,336.560731190543,350.355188994444,351.742502652499
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,30,81,328,130,461,16.6502066037337,2.44650491122704,63787440.149996,2300000,442.713922438902,407.271994554125,404.605871789458,410.395051217516
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,44,70,332,110,488,13.922524810705,2.04661808258546,85044637.4099794,2300000,367.616534076573,332.962128909087,339.800997314219,358.264679700121
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,31,80,302,131,487,16.1757797432128,2.37917022067547,65410834.6199964,2300000,428.864043807996,391.058262801943,396.809549870446,406.662613519614
198,10,5,0.6,8,0,0,10,-1,1,0.9,1,1,1,1,1,1,45,73,328,113,486,13.5619085674932,1.99489019002818,86409280.3499841,2300000,357.920092263498,323.48871088598,333.097837545463,350.136299305059
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,32,77,316,109,498,16.2592223106505,2.38918166053433,67041255.6999965,2300000,430.33314225629,394.290245121358,396.109631971809,409.688060650542
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,33,77,334,116,473,16.0945554350593,2.36724960346926,68660089.5699998,2300000,425.548885728574,392.655246543834,397.272326565143,403.357411162449
199,10,5,0.6,8,0,0,10,-0.6,0.8,0.9,1,1,1,1,1,1,34,76,324,115,485,15.7453819997441,2.31658940399699,70244033.1899942,2300000,416.284146438224,379.145890131989,388.14382201211,400.369761417677
