BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 13:28:51:278 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,memory-lifetime,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,4,875,57,25,43,40.0794860939368,1201.13881384922,11641364.6700001,1729.75888051031,210.829420938117,206.591619090774,206.311649460798
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,5,829,55,44,72,37.8927236597096,1131.11204255566,14008210.8400002,1580.66435580948,257.360236510369,264.006080332007,264.815497348142
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,6,803,82,36,79,35.72864570227,1058.82842241387,16367702.5600001,1437.24314682025,311.182631906685,306.090228328554,304.975712944509
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,7,754,96,54,96,32.4268832463935,953.621533332118,18711990.2099997,1224.960098941,373.105963142946,375.000743283171,371.220844632883
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,8,454,40,10,496,27.8059039888487,786.011753932807,21017422.5899996,918.629079963393,439.127988260302,431.265868419375,516.40944335693
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,180,38,642,140,22.7553998420077,696.040858931023,23297966.1899998,650.818343853591,542.664833955237,641.750323149156,445.310099042017
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,154,41,186,619,22.8324353352052,586.96890496871,25513219.8900005,587.456856395014,561.808442416613,441.191691478077,624.796709710297
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,210,51,514,225,21.6770119513614,636.682937710554,27731143.0800014,580.455308554314,571.543083017843,597.690808980364,468.233989447478
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,12,197,57,91,655,21.4150247085408,542.295713618204,29854687.9900002,527.620084159444,550.207725200098,426.086198676007,619.63090196445
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,13,138,48,539,275,19.8301676311305,582.435478457544,31958456.5099997,504.577590121202,543.508273643211,586.142496298327,469.540159937259
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,14,181,68,140,611,20.8603523834786,529.888588913999,34027417.7100012,514.970857235654,538.740918268129,417.814182693292,597.435241802925
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,15,146,65,584,205,19.3622880026102,574.254068102535,36067190.3700026,502.112456558408,528.266505608533,573.088816893946,436.304880939114
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,1,975,6,12,7,43.1945402637555,1305.60302792589,4612243.4,2000,100,100,100
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,16,126,85,143,646,20.2267233142737,509.677588728128,38073543.0900034,496.13032760278,519.169855733431,398.994651470828,592.057885192962
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,2,944,20,17,19,42.2541081835728,1272.69965521274,6947335.59999998,1881.99429486886,151.994669158727,149.221416983056,151.881818989352
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,17,129,88,522,261,18.8253033807017,549.829235443488,40033295.7100023,489.920652865611,502.470845702405,532.022416036239,435.338705395745
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,3,895,33,36,36,41.0326191083504,1232.80840651568,9303458.79999993,1793.00179067359,187.060191292687,187.492851671295,188.568366362433
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,4,867,47,42,44,39.7878603154053,1191.10375463813,11661234.8100001,1708.48566264173,216.791716056566,214.493299284828,218.00533201688
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,18,127,104,94,675,19.2826098848658,484.845578558653,41935971.7200025,475.932305565234,487.621126961222,373.362756349063,565.759821124481
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,5,829,56,46,69,37.9002880253043,1128.07766987548,14028402.6500002,1578.17652898365,261.771226082252,259.302971080761,267.91711385334
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,19,94,84,534,288,18.6252553425927,546.531379853501,43877170.9700017,486.419082235044,489.342260283051,531.018426677994,434.41948080391
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,6,799,73,62,66,35.9201002314649,1063.4419183884,16387906.4900001,1448.77735187395,305.392808343697,299.346981605714,305.986698176642
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,20,105,164,115,616,19.6257246207548,497.712323814797,45802124.2599986,491.851445791205,493.735478721803,380.243710464665,559.122655022327
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,7,744,83,70,103,32.8876911350874,962.844486614039,18730036.0199997,1251.64808011727,364.658547706206,355.061242020431,370.761660156095
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,21,83,100,585,232,18.5765913049044,554.550237323147,47735556.5100008,494.171809850148,478.263744935619,541.90913829759,419.087556916642
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,8,433,36,485,46,27.1128283817257,809.004285750168,21031701.0599996,911.055100260725,439.891982654577,512.014317759741,438.703639324956
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,22,80,136,156,628,19.5798500468447,498.512249021776,49652208.4400007,494.202541305691,481.013537837529,379.85885256669,561.57699829009
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,9,156,40,86,718,24.27354404668,622.294068575551,23308129.0999999,652.850078912411,541.071405729805,423.714672130164,658.791883227619
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,23,80,148,505,267,18.2399369907011,531.666522526315,51520943.1700007,485.019396119522,468.425261775066,497.659751518259,417.630320587152
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,10,133,36,473,358,21.9362937950297,630.812357523759,25533064.8700004,583.99666018559,563.835195361883,574.140591820699,502.963322631828
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,24,80,149,68,703,19.2110526068826,479.325948424114,53384551.4699994,483.090536148853,466.180797323331,349.167365767972,565.169600759844
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,11,246,43,95,616,22.9056835741571,582.906491413938,27756591.2900014,583.748388821421,571.450873975736,434.672530642444,633.654626560397
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,25,70,91,481,358,17.9164194368849,517.041933743833,55218401.8399986,473.649781812742,445.612933288908,479.63480285281,434.95285204554
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,12,130,38,581,251,20.2466956133772,593.572402922091,29896836.1600004,517.09856083531,551.407147987336,592.707397924165,479.03176325319
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,26,76,204,95,625,18.3902162316589,462.236695475428,57005717.019998,463.531630852785,455.394676301653,341.373012246999,527.015860598561
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,13,156,47,166,631,21.39587595444,540.834490299486,32013307.5100001,528.322747451066,545.969267108733,421.437118504657,620.742216935545
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,27,68,103,586,243,17.5579812595401,520.934812114237,58819220.6899952,469.893703282838,439.662965700962,499.761315548247,404.185685467952
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,14,183,54,517,246,20.1359249286583,586.406837789459,34092246.6900016,528.547330035588,536.4921944992,557.59942804337,456.300227421841
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,28,75,126,166,633,17.6576915091671,447.705752221997,60539815.1399967,447.206760546191,427.543638310335,335.470802320536,510.373248822938
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,15,166,63,90,681,20.7030840747481,517.613506015983,36135119.1600031,508.508346992555,525.525488281258,396.575669205195,612.262965520994
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,29,69,143,535,253,16.1924141844941,473.155312463713,62200260.0099946,430.863269797648,418.480439953501,444.406817546972,366.694342701879
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,16,109,65,505,321,19.1588365562462,554.161194660226,38146237.060004,488.475891960395,514.403193758306,542.099490428166,466.139323853133
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,30,71,167,109,653,17.1682461036322,430.480094861784,63870053.8699962,431.802802805975,419.287291090325,317.546929133681,501.15683697002
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,17,158,88,102,652,19.9032695791396,501.702180888713,40106608.2400028,493.568257650881,501.220133370935,385.329620527535,580.253168450648
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,31,63,114,535,288,15.9046854195143,464.281999025733,65502725.4199968,422.717293464582,402.628662365276,436.377208270086,370.948385900054
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,18,111,59,545,285,18.2965270686928,533.761967686879,42015085.9100029,474.845387724449,480.099252144117,517.769083409883,435.763946721553
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,32,70,171,111,648,16.83317375282,419.948658285911,67134971.7199969,423.202914348673,413.642224829861,305.725251220369,489.675909601097
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,19,139,97,146,618,19.7279542260348,499.102283508098,43961729.660002,489.428168607745,497.776331047606,386.505470987644,572.933779357005
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,33,68,107,528,297,15.8353297324204,460.818362118892,68757379.85,420.743062198067,401.593719794164,430.741262278374,369.330085729397
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,20,111,113,519,257,18.6283181157854,540.209589631539,45891403.519999,485.22448816464,491.929886404076,515.560142394139,436.959343037146
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,34,68,166,125,641,16.3295798893211,407.212717891177,70345667.2599953,408.682925114008,402.613890121384,298.887329611778,478.103265152829
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,21,92,111,89,708,19.8160263335993,493.632058409637,47828137.6000013,492.503208622354,486.090801014289,366.639831357945,591.50023900541
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,35,66,98,538,298,15.3175482236922,443.965680555639,71914845.2999947,405.598893281044,388.784972044026,413.92095442935,360.873220245579
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,22,75,90,486,349,18.7438810117506,539.776933414078,49749025.2000015,493.201648149257,477.257907349754,501.728445934212,448.699598566776
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,36,70,161,131,638,16.1970342521664,403.303586140665,73489573.8599892,405.02745339172,400.779912005036,295.27586199014,473.645332613103
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,23,99,152,85,664,19.305667050414,482.456695100404,51620011.2300018,486.28214937069,475.895673456401,351.397829265908,557.410377907002
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,37,62,109,521,308,14.9208473485376,430.67044832111,75020012.9499881,392.815113356876,382.268633965093,401.647211295267,353.708131382763
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,24,67,77,543,313,18.1263146749468,528.929854967878,53486822.8900008,479.655718042418,456.885123184742,500.084008969914,430.186809802926
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,38,68,160,105,667,15.6014114820485,386.413266652582,76538245.2999866,388.031418169009,385.589861819416,282.063659424008,462.547410587566
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,25,79,139,119,663,18.9220778743707,471.974074989529,55320259.1300003,476.251272226897,462.434580633238,342.730452173169,552.019934966695
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,39,64,102,509,325,14.7561533077129,425.885380311422,78053420.6099843,388.033385576322,375.72065621021,397.914834427067,353.506433786402
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,26,74,119,508,299,17.5666406428791,506.409680675996,57109629.7099998,466.580774542928,442.709591596544,465.226236825071,414.853977035457
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,40,65,172,120,643,14.9585338969728,373.302010039338,79513666.0999805,372.762484186153,369.461024914148,276.971906051619,441.05007484808
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,27,79,152,87,682,18.7202022143861,466.746391408612,58924189.049997,471.100845686127,451.8287069944,338.916029503989,552.713757815484
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,41,62,103,513,322,14.2422517910605,411.901445721056,80981239.1399796,373.503053271144,361.753575499201,387.946542423376,344.369868806278
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,28,65,91,527,317,16.8710749682461,489.68241419591,60650149.6999984,448.568700050142,419.549309039513,455.364663063615,402.47797784673
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,29,71,181,113,635,17.1284768215737,428.75424517531,62311912.6199961,431.604745310612,418.682740661943,313.595852589455,497.87958143799
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,42,68,198,97,637,14.709166489319,364.539040265723,82414783.2799735,365.076385799593,367.506212267533,267.526551191889,433.434990740984
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,30,62,112,551,275,16.2992951394924,477.139719943383,63982163.1999973,435.504822022558,408.344518386121,447.516672169567,378.884567421754
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,1,975,11,5,9,43.176255617805,1304.72601813163,4612603.5,2000,100,100,100
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,31,66,159,118,657,16.8136325395466,420.390183916931,65613274.1499976,423.505983600211,407.650232460737,306.926154245259,493.028579693793
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,43,62,92,541,305,13.6868068671929,398.461004400101,83828285.909972,360.142372882398,344.533575896451,378.228370882098,330.598310339053
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,2,941,23,15,21,42.2753279820666,1274.47427885803,6946646.59999998,1884.73413136433,149.653541922918,149.74486679898,149.910559913772
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,1,977,8,3,12,43.2838614622125,1308.38435895296,4610442.9,2000,100,100,100
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,1,973,9,6,12,43.0686427213924,1301.20003671241,4614764.1,2000,100,100,100
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,32,65,104,520,311,15.9472993931191,464.498278707202,67245871.7499975,424.867129063508,397.636908366201,433.484427581812,376.60913498848
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,44,69,167,146,618,14.3566071564217,358.485340369279,85231879.1799769,357.258974037297,353.799754472168,267.186488647906,425.348052842631
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,2,943,21,11,25,42.3329318105537,1276.30023384495,6943280.89999999,1888.96467002036,147.892381387398,147.743611585522,148.237337006717
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,3,910,39,27,24,41.0788497132837,1234.31556657987,9301735.09999993,1796.39744890099,186.650456658942,185.953654155471,186.086940284593
251,10,0.6,10,0.4,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,45,65,103,524,308,13.2873110627866,383.481624235978,86602713.6299812,347.17502128469,338.951445512606,361.655894203847,323.052088998856
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,33,69,149,109,673,16.7299853058913,417.220421163455,68868854.4500005,420.64633919508,403.706634314438,303.71219113702,494.917535353462
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,2,922,21,27,30,41.9676422477765,1264.07353315977,6955428.09999998,1861.53088759314,159.514913933342,159.583743552557,160.034454920961
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,3,926,24,24,26,41.2735615880802,1240.99613732089,9294442.49999994,1811.1074235855,179.760938299652,179.984093833027,180.309144281815
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,4,877,41,38,44,39.8964167666531,1195.75867077815,11655116.1500001,1718.34486367911,209.93772013607,211.293225901633,213.805240283191
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,34,63,87,471,379,15.617124965618,447.988020928623,70462415.2799964,412.471376240441,386.629479489764,411.445577856784,383.014396413009
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,4,912,44,16,28,39.9833675140979,1198.09615970093,11646271.7100001,1724.16787527956,209.743678626401,207.884603308985,210.033052785052
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,5,842,56,44,58,37.358396170345,1111.40430903061,14024495.6000002,1541.97372278197,276.387420376074,274.097892313804,276.920414528149
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,5,878,35,33,54,37.698637755447,1124.73314061216,14011023.2100002,1568.21790052546,264.913893175701,267.302977794228,264.31672850461
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,35,71,171,76,682,16.2635785810045,402.746433502743,72036521.1099962,407.75775689566,394.44539460444,289.223470463368,482.679208036532
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,3,880,27,42,51,40.3756728330718,1210.74287851943,9324519.54999991,1743.96733160024,208.125732663816,208.108544342176,208.889841393771
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,6,787,78,39,96,35.195191133036,1041.51789916196,16381382.17,1402.93739752113,317.731024711564,316.545517064298,319.672630703012
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,36,69,79,511,341,15.4520449310626,446.016581019415,73615724.3899914,409.536539737642,381.624112426484,412.454348279032,375.588279556841
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,6,822,62,41,75,35.2417226775132,1042.90873854347,16369622.4100001,1405.22393445274,319.112333957133,316.299200618481,317.963730971646
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,4,832,40,62,66,38.8467984627328,1159.94152954403,11691709.7300001,1641.95852774909,242.277509066961,239.780192438907,243.17395074504
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,37,71,137,116,676,15.8135573333946,391.321314844324,75150962.3099905,394.628466442485,384.205746558163,283.245976702262,473.15773029709
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,7,766,90,46,98,31.6435809180362,927.253878207754,18721695.8599996,1173.49796089425,389.524158537366,389.132321732319,388.159248836064
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,7,768,81,56,95,31.4554206386127,920.397794586226,18711383.0199996,1159.77653865933,395.802149591387,393.08019907854,393.101722670738
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,5,817,57,51,75,36.5228777571739,1082.1463972867,14070811.6800003,1480.89762638748,303.959258428595,295.080892041682,299.164173142247
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,38,59,86,503,352,14.9060060249588,426.142952292571,76673981.7399894,391.397632767866,377.128583745001,391.921032109779,362.572181377353
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,8,330,7,7,656,25.2015840137331,698.491198090478,21020078.8199995,746.010615412198,485.675619101794,481.327612246741,585.369113239268
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,6,742,84,51,123,33.9379966141491,999.203530001143,16435801.4200001,1315.10339788878,350.372131500738,346.948229986509,352.565980623975
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,8,314,6,672,8,24.3097790011239,725.267959942295,21009399.9199995,732.29298444252,490.397481004665,583.508925376213,491.817509176602
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,39,79,141,87,693,15.6678553818517,385.498740820037,78191785.1699873,390.1645479031,383.595181126906,275.758051716501,468.285649253493
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,7,729,98,62,111,30.8334038837246,901.789291154365,18777926.0899996,1119.55567475953,409.423839460256,409.605869658481,403.539286121728
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,112,1,672,215,21.5651617822999,654.252810259912,23297801.3399997,570.635610279097,558.965297346628,661.978086953569,486.143525420706
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,9,94,708,196,2,22.971444736619,589.253140090911,23285742.7899997,567.906003229832,673.31084057937,470.769586564024,564.356439626773
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,40,62,77,471,390,14.3990013700162,407.968984043615,79660098.5699838,376.353698577278,360.063469108571,371.452482942432,360.443749371718
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,8,297,11,3,689,25.0476706605451,692.769227375504,21074125.1299995,735.992852843318,487.939592941985,482.538334194287,589.728260020412
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,207,6,156,631,22.8854678634554,592.493117505232,25512503.8800004,594.133861960208,562.128038533259,445.431528651507,613.009110855027
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,41,67,632,58,243,15.2421820999959,372.242828329028,81132826.6999833,374.552657632324,446.494074650828,265.045937696453,386.635460020396
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,10,203,276,514,7,22.0079851707946,631.895632157708,25509787.7900003,591.733462870803,496.39853561497,567.615483162963,568.297518351264
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,9,88,3,618,291,21.4890171580336,641.642987658666,23352122.8999997,557.655052646621,555.277097610504,648.536826283273,516.528793459601
253,10,0.6,10,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
252,10,0.6,10,0.4,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,42,64,277,431,228,14.1108662551923,401.336068379995,82574952.8899783,370.387985799439,327.366399375207,366.936211367949,377.435593457403
253,10,0.6,10,0.4,0.4,10,-1,0.8,0.9,5,1,1,1,1,1,1,1,965,9,15,11,43.0451921219755,1300.52546852436,4615124.2,2000,100,100,100
258,10,0.8,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,11,250,660,84,6,22.6522186833186,582.084965161185,27732516.1200013,570.257807190028,627.996072692295,452.993646120588,571.480803997089
259,10,0.8,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,195,7,599,199,21.429173029611,632.948636519308,27731208.7600013,567.833722256144,564.909669350659,609.602009867079,476.359478526118
257,10,0.8,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,10,201,20,139,640,22.7292449326426,592.561442749846,25570346.8700003,586.846695134551,562.414227709876,458.281155973774,610.681891181799
