BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCampGrid3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 14:46:23:017 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,36,68,166,725,41,15.053051909941,463.599481425215,73099682.1999882,409.913926098225,414.594173793141,462.014757589874,281.43714251876
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,11,124,849,2,25,23.7608226142715,574.966127696198,27603342.2100017,606.274348927103,690.312947878294,364.859552808445,556.42315038616
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,19,97,783,0,120,20.6269429994576,496.66547686182,43648351.5300013,515.097315299441,599.107660230995,327.169965666589,511.345058802976
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,37,67,165,0,768,15.8472599002505,377.37304179282,74608182.1999882,393.071785488428,397.488692056283,246.880286165054,471.059236290235
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,12,122,32,820,26,20.1540853555135,641.880497911914,29712242.2100002,573.737965414829,353.915977998681,647.089167553988,534.156889032504
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,20,75,40,694,191,18.2885500744445,569.560356340453,45569011.5299977,507.32472628259,332.184995153656,572.019480340399,509.130798223354
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,38,67,170,722,41,14.4469363332375,444.691971286676,76114402.199987,392.71607156572,398.418082704946,443.792954260255,271.29289146908
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,13,116,858,0,26,22.4169938563951,538.875060602029,31810332.2100001,567.08072516184,653.646419345447,341.917427150613,535.445428342102
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,21,84,746,1,169,20.4441080604222,495.650861652342,47503031.530001,513.781726741459,592.607637001868,328.546003459812,499.084632796862
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,39,66,153,0,781,15.8067164345311,376.112873831334,77620842.1999846,391.193460998263,396.988569383771,246.758161118578,471.499808499388
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,14,110,31,823,36,19.6587470823939,622.421923630159,33869252.2100019,556.164882896299,343.352433907432,626.586975595062,532.815707601207
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,22,70,40,678,212,18.2164088613435,566.216200832845,49414141.5300004,504.754551869608,337.283217726328,567.366218669676,501.706011734389
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,40,66,154,739,41,13.7745708049996,423.427302949844,79057862.1999804,373.523765508638,382.673102226136,422.867321262691,257.955811002536
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,15,123,849,0,28,21.6836408264674,518.714891017347,35899602.2100033,546.400066275831,628.63437236981,327.284915355458,528.030645998902
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,23,72,726,1,201,19.5465701081409,474.255205553977,51266461.5300007,490.379055509358,567.579852393963,316.356780839247,478.004311257432
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,41,66,136,0,798,15.347452112202,363.355830451962,80519362.1999804,378.620315209598,387.918148860593,236.361447769052,458.600088160757
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,16,110,31,795,64,19.0135410428158,597.550267756793,37895742.2100039,532.688319419791,332.867617494236,601.913532447954,528.670530638019
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,42,66,155,737,42,13.6092551020115,417.766015532807,81939682.1999733,368.220788881994,381.158855697378,417.33342987883,253.606925541797
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,24,71,41,680,208,17.7161904550854,549.645471202021,53122611.5299992,490.664178687425,332.496825611482,549.162956208944,483.82603949215
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,17,107,840,0,53,20.6580845075991,493.942268825425,39837072.2100022,518.050684733955,597.958248628016,315.024663224336,510.296403413694
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,43,67,134,0,799,14.7127216897637,347.806520483182,83341542.1999727,362.242121472148,372.411080660547,226.245281433534,440.961516433772
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,25,68,728,1,203,19.1099029735951,462.489672923013,54935471.5299986,477.789213355817,555.765869386387,308.571809916697,470.733107341099
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,18,111,31,740,118,17.9830422238838,562.311469750035,41722392.2100025,502.421626386012,314.828802792991,563.689674561052,504.379896259945
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,44,66,171,721,42,13.3596822309609,409.454666355847,84736222.1999798,360.755013670447,375.157499075613,408.961492261503,249.805994992437
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,26,68,41,667,224,16.8560358952792,522.609673787394,56702081.529998,466.356045106402,316.527757682926,522.285778398145,461.440418812527
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,19,89,807,0,104,20.6707160672937,496.907909035692,43675112.2100013,516.986765653775,599.541729462681,324.487659381151,511.703845502393
138,8,5,0.4,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,45,68,136,0,796,14.1956249093438,336.205561168125,86090982.1999852,349.340280231773,358.180646968559,220.29419723398,426.944875565688
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,27,68,734,1,197,19.0767576781739,462.345813160712,58514311.5299947,476.513395919681,557.050327647666,310.400970918509,468.265305514143
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,20,91,31,692,186,18.3599664804293,571.913181049534,45595772.2099977,512.364491636455,325.89991809143,570.27883270515,512.116757566964
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,28,70,40,684,206,16.0882234820531,498.444740190051,60203691.5299974,443.692198665105,302.790432715024,499.657933329769,443.239435290103
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,21,80,769,0,151,20.4435915973289,495.522526869724,47529792.210001,513.649622036841,592.769540727405,328.397575696772,499.203261538982
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,29,69,727,1,203,17.2519344132399,415.722544392852,61843741.5299944,428.542130828633,505.084404182315,277.799670244944,428.623794744107
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,22,75,31,685,209,18.2827556884167,568.402559087248,49440902.2100004,509.441501475675,331.363484603515,565.746759338658,504.558254582152
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,30,68,40,659,233,15.8353622597956,489.840257839861,63508981.5299965,435.147316879932,300.534311476177,492.001024445667,437.557347198224
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,23,72,751,0,177,19.5961263181327,475.22166278389,51293222.2100007,493.108711063607,567.420399391709,314.323903583698,477.466985960986
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,31,66,738,0,196,16.9752906977435,410.394027712838,65126551.5299968,421.302887903557,499.661758093311,277.409800442299,419.195553560833
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,24,69,31,658,242,17.7713848919916,551.767797253768,53149372.2099992,494.939233024623,325.184840267644,548.172853942313,487.853072765419
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,32,64,40,693,203,15.4554672580669,477.717088229958,66753801.5299968,423.770596221277,292.921738961376,480.638890253009,429.918774564338
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,25,68,748,0,184,19.1457873246804,466.680912338197,54962232.2099986,482.547467106655,555.926007204,312.3051078443,462.081417845046
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,33,65,754,0,181,16.9647169993334,406.699553350926,68367671.5299999,419.167749194223,499.842703715808,270.75234912961,424.107197960359
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,1,966,12,14,8,43.0530801301872,1300.70743199212,4615124.2,2000,100,100,100
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,26,67,31,672,230,16.8964458251533,524.557383804272,56728842.209998,469.824601642072,310.759359352428,522.130479363729,463.895559641772
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,34,65,40,694,201,14.9415765962654,461.241794626313,69942521.529994,408.683037183878,282.236137909668,464.619860719232,419.310964187223
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,2,928,19,17,36,42.058301530047,1266.38277293007,6954583.09999998,1867.50499718235,156.711242178497,155.949410786028,159.293249853127
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,27,65,741,0,194,19.1309527324723,464.494874998696,58541072.2099947,480.423108969937,555.984127085326,309.767401603167,466.055362341571
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,3,880,36,37,47,40.6508144067279,1220.25536172527,9318951.14999992,1764.38427171714,201.05691107927,200.311776667758,198.615090535835
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,35,67,756,0,177,16.3323843713277,390.846310561748,71498161.5299946,402.230997316621,483.130190526519,260.695540616415,409.583271540446
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,28,68,31,679,222,16.1330391413686,500.923281938248,60230452.2099974,447.656580541445,298.864008735346,500.057202057938,442.802208665272
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,4,836,62,38,64,39.1011639706237,1168.19965199618,11687459.0100001,1658.35138197359,238.126227968131,234.799014714438,237.231235343845
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,36,65,40,700,195,14.8527431636817,458.214355874597,73066121.529988,405.120592892198,281.793704007177,462.756892560582,418.288810540044
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,29,67,749,0,184,17.2939000844201,418.644246826567,61870502.2099944,432.573775242103,504.317886185944,279.182411416171,423.975927155781
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,5,799,66,51,84,36.393879999625,1080.93476117283,14072036.7800003,1473.11655730391,302.046802183991,305.043458215665,304.370952296439
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,37,65,748,0,187,15.8336095527326,377.735864121214,74574621.529988,388.823178461948,469.437232430283,251.218428528998,399.021160578772
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,30,63,31,677,229,15.874598119432,492.416062319309,63535742.2099965,439.088226235471,294.490971960328,492.851399084204,438.809402719998
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,6,731,108,56,105,33.9739185915078,1000.71626514585,16444551.4000001,1314.96016724255,354.398743113923,350.725612251292,352.430097392235
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,38,63,40,704,193,14.2595023524347,439.600848204725,76080841.5299868,388.282552273729,272.473140888056,444.343424001691,401.120882836524
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,31,64,761,1,174,17.0432129509219,412.405860101876,65153312.2099968,425.606067921373,499.238917557496,275.637835659058,417.087178862074
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,7,688,138,61,113,30.1295821214026,877.505943709088,18795752.7699996,1068.40058806771,427.205856478545,428.063191422296,427.531734031447
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,39,64,731,0,205,15.8048392515156,376.171436821658,77587281.5299844,387.107910797148,469.937190350113,249.860111313917,399.534787538823
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,32,63,31,697,209,15.4946674229411,480.255422431461,66780562.2099968,427.687924355047,286.737513284941,481.430443851345,431.394118508667
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,8,310,605,17,68,24.4449688727905,671.524832142688,21096654.5799995,687.071181379736,607.28259900694,500.207652021855,506.340377591468
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,40,64,40,679,217,13.58964642363,418.579618416992,79024301.5299803,369.004933515182,263.538401295019,423.873730480344,380.602934709455
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,33,61,765,1,173,17.0076825525153,409.320230832286,68394432.21,423.004592363859,498.948973950958,271.612303166542,420.304130518641
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,9,117,282,559,42,21.5716620545986,642.467227766066,23374906.5599997,563.326955639825,522.004650634544,642.80126562195,550.119108103683
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,41,64,753,0,183,15.2887892509756,364.936112303821,80485801.5299803,373.714119204596,457.437355872843,245.561664936713,384.786859985848
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,34,63,31,700,206,14.976242831359,464.262762301971,69969282.2099941,412.723207292574,277.592393769943,466.5073224592,418.027076478284
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,10,163,614,165,58,22.5582859194102,590.654687427806,25599602.5300003,572.696561899614,629.293481319791,473.375803800651,549.330122979945
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,42,64,40,706,190,13.4127009728339,412.345661928076,81906121.5299731,362.975775960349,258.620000296522,418.166302135313,380.557921607816
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,35,62,748,1,189,16.3710913951221,393.354043735463,71524922.2099947,405.834365936357,481.800081771547,261.667920546018,406.337631746078
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,43,63,755,0,182,14.6744139096524,347.733762428563,83307981.5299725,356.938687319246,439.638883325944,231.472558403394,373.809870951415
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,11,159,244,531,66,21.4076876138197,631.393589472327,27824884.3300011,567.313081183738,496.775166191587,609.487429680075,551.706122944599
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,36,64,31,716,189,14.892312632283,461.443232685202,73092882.2099881,409.373754926602,279.776983607275,464.714737910022,414.094523556101
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,44,63,40,712,185,13.1612914413108,404.364091642539,84702661.5299797,355.598213775003,254.484858079969,410.487170834881,374.109757310148
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,12,131,674,131,64,21.5313134954334,556.718694071034,29962106.1900001,535.072382951146,622.990430385711,449.341827616749,529.817219046393
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,37,61,768,0,171,15.8776003204487,379.584989942581,74601382.2099881,392.117438851203,467.910039890835,250.833774929678,397.638746328283
139,8,5,0.4,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,45,64,755,1,180,14.1836053131515,335.117422652998,86057421.529985,344.209764994213,426.239498114197,222.205875698214,362.104861193375
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,13,118,282,531,69,20.1589285915726,592.496373870604,32070052.5399997,527.852902463888,476.76981884278,577.64282275725,525.680805936083
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,38,62,31,714,193,14.2895196181831,442.412706145338,76107602.2099869,392.047383342999,266.485172793003,446.191648295556,401.495795568442
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,39,61,752,2,185,15.8463646309243,378.452767672046,77614042.2099845,390.677379176454,467.946220939221,250.272502758401,397.543897125924
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,14,141,620,160,79,20.9176288033704,542.260567689208,34142247.380001,522.91657914901,594.871228807617,436.102382053473,518.3046499899
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,40,62,31,716,191,13.632663833611,421.361752545114,79051062.2099804,373.271772101349,257.27760403741,424.758115391996,381.712508469246
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,15,115,259,550,76,19.4952049686885,573.000175480628,36184840.2200025,509.207037458087,459.413033626399,560.663181698998,513.309587216515
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,41,61,759,0,180,15.3638975744208,366.279262903769,80512562.2099804,377.871598516088,455.07841570131,242.215945998516,386.334039784086
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,16,120,624,167,89,20.2730419854844,523.186048880259,38196497.8400033,503.604994460982,579.818114197484,420.986002386549,507.248508954986
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,42,62,32,726,180,13.4494348785053,415.679903976934,81932882.2099732,367.324069099944,254.408715509525,420.39239075764,378.194824632891
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,43,61,770,0,169,14.7314237878381,349.919903876284,83334742.2099726,361.040344178009,437.643933292798,230.660659966978,372.515062562215
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,17,98,263,539,100,18.7786835017792,549.129492754576,40162399.9900023,488.633258104332,445.283085778346,535.149877050786,496.835929066538
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,44,61,33,718,188,13.1937943736479,407.308023433429,84729422.2099798,359.522987473257,249.278706546455,412.389024292982,373.489281687306
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,18,88,648,152,112,19.1692707609113,492.852499305937,42067556.5500024,473.401576925149,553.318032434585,397.074321650038,481.362628990229
140,8,5,0.4,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,45,61,766,0,173,14.2131453249968,337.589912864086,86084182.2099851,347.468618556177,424.122258894931,223.735567875489,359.433554673403
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,19,80,245,551,124,18.5797083157745,547.161403646315,44011388.9000015,487.562896859892,429.712737424332,534.140125832633,492.416589883144
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,20,78,600,168,154,19.4591827320647,501.505629887808,45936787.0199984,484.892180273772,553.157881772497,400.108350466691,487.239707487039
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,21,75,248,547,130,18.5745324000101,544.326461092928,47869918.3200002,488.268848930209,437.525365516858,525.076914514208,482.260171038726
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,1,974,6,11,9,43.1757622426668,1304.91494638478,4612603.5,2000,100,100,100
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,2,939,23,12,26,42.3593845204466,1276.772098409,6944925.39999999,1890.56725500278,147.691625248631,146.322374262634,147.740645485952
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,22,71,613,159,157,19.3931417792193,497.457376547757,49786396.7699997,481.750897249091,558.862266321933,394.329964477255,481.535321951722
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,3,890,34,34,42,41.0152853209728,1233.00375538809,9301125.64999993,1792.4410707567,187.245734485338,189.042333335674,187.471111422292
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,23,70,254,550,126,17.9703167532648,525.218888232179,51658838.5499997,470.279645215233,427.654853283525,507.215389688106,467.291891813136
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,4,845,60,34,61,39.3225505508731,1175.74773195178,11664578.3800001,1675.23020462231,230.428494414869,227.641777661694,230.152253301123
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,24,67,617,152,164,18.8615999935211,481.829530305525,53524082.5199985,466.452220484717,544.635044391098,381.266525310192,472.890179813993
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,5,785,82,55,78,36.638443779717,1088.51182013953,14044309.7700003,1490.80698408912,295.274351368099,296.453212115639,297.196842427145
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,25,65,273,519,143,17.6274847433224,511.429861758171,55357655.1499978,459.024778070793,425.370013908794,490.541203643813,458.636634376601
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,6,745,90,70,95,33.9335632896976,999.623311932637,16416114.2000001,1312.81909385935,352.9658616827,351.498033165211,354.521441292738
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,26,69,634,137,160,18.0804029095348,461.349252196878,57147944.2199971,445.627983422685,527.624485376173,366.099702905177,450.936898295965
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,7,662,130,79,129,30.2873074151817,880.548105769045,18767020.3799996,1077.18199800569,426.32149151912,421.375641487313,426.027048987876
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,27,69,270,518,143,17.3090611627861,503.401795765137,58957936.6699944,448.420434189879,418.743799449497,488.441125875965,454.38709048466
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,8,342,46,553,59,24.1856057386257,720.697297402997,21069220.9199995,722.013428341106,496.277657983636,587.778686827468,496.13076684779
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,28,66,567,174,193,17.2474533764753,443.080764124805,60675284.9499961,424.539884932548,498.437510609369,358.39841117961,435.972473278473
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,9,139,43,143,675,22.8963008571849,593.752258714417,23346700.2499997,574.698205482929,556.063127389234,478.667654497484,668.050342630353
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,29,64,253,523,160,15.7937939567109,459.460914930077,62328755.7699938,408.481406987698,384.502107401676,446.961857361545,413.525448249083
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,10,188,45,465,302,21.7576137963391,630.688020150569,25573072.9600003,576.988709409291,553.131116862444,586.764603263447,509.48828046482
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,30,64,607,160,169,16.7594859409171,425.628771287273,63992630.5399952,409.54485313976,496.845238651583,338.920078364474,418.564599844184
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,11,189,64,89,658,22.5166710646939,579.677406360178,27799222.6300012,565.926540810616,554.710060544689,457.754483769831,647.758584874863
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,31,68,303,479,150,15.6426076084329,448.97654115465,65622322.1799957,401.878302051566,389.867991815357,429.8873471504,408.057998982678
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,12,132,41,539,288,20.5453259494979,601.614403250878,29948069.7300003,533.46613561692,531.61859139878,587.447029274411,496.31534370989
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,32,64,626,144,166,16.4256355595413,416.406578859151,67254832.4399958,400.003315605659,490.296674998094,332.1123283329,410.097941063347
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,13,182,67,139,612,21.3538333065234,551.089457015657,32061589.4200001,536.920545037677,527.335882777574,437.375311677709,611.887950507041
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,33,65,306,474,155,15.5380454907021,446.15810815597,68877239.1099982,398.048178094882,388.540009926877,429.196313494038,406.622168484203
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,14,155,73,550,222,19.9340105249814,584.869097518022,34135630.4200016,521.918591952309,520.683650078222,566.277545782405,465.161212187064
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,34,64,653,134,149,16.0296427348079,405.051312956006,70469573.8099935,389.29540271316,483.62554678609,321.92866389276,397.485086607989
142,8,5,0.4,8,0,0.4,2,-1,1,0.9,1,1,1,1,1,1,15,153,82,149,616,20.4983293580941,527.559012151153,36177431.2000032,509.486671480453,513.096667583325,424.642896962157,594.574543974064
141,8,5,0.4,8,0,0.4,2,-1,0.6,0.9,1,1,1,1,1,1,35,64,299,492,145,15.0105899535656,429.721692135452,72041920.5299929,381.708180568587,377.139851117932,415.36142927771,398.13725903577
